y1_statefips,state_abb,state_name,y2_statefips,y2_state,y2_state_name,n1,n2,AGI
47,TN,Tennessee,28,MS,Mississippi,5212,10665,251417
47,TN,Tennessee,21,KY,Kentucky,5054,10207,244595
47,TN,Tennessee,37,NC,North Carolina,4351,8021,280865
47,TN,Tennessee,1,AL,Alabama,4338,8690,258108
47,TN,Tennessee,6,CA,California,3348,5788,313122
47,TN,Tennessee,51,VA,Virginia,3203,6350,206405
47,TN,Tennessee,39,OH,Ohio,2474,4611,140497
47,TN,Tennessee,17,IL,Illinois,2341,4050,124539
47,TN,Tennessee,45,SC,South Carolina,2151,4017,148555
47,TN,Tennessee,26,MI,Michigan,1998,3917,115185
47,TN,Tennessee,18,IN,Indiana,1920,3770,105792
47,TN,Tennessee,8,CO,Colorado,1911,3300,123656
47,TN,Tennessee,5,AR,Arkansas,1766,3566,97416
47,TN,Tennessee,36,NY,New York,1684,2777,88857
47,TN,Tennessee,29,MO,Missouri,1638,3286,92089
47,TN,Tennessee,42,PA,Pennsylvania,1415,2544,93176
47,TN,Tennessee,4,AZ,Arizona,1412,2657,108083
47,TN,Tennessee,53,WA,Washington,1263,2276,81525
47,TN,Tennessee,22,LA,Louisiana,973,1894,56258
47,TN,Tennessee,24,MD,Maryland,894,1627,59149
47,TN,Tennessee,55,WI,Wisconsin,828,1564,50428
47,TN,Tennessee,40,OK,Oklahoma,739,1576,41304
47,TN,Tennessee,27,MN,Minnesota,622,1205,45174
47,TN,Tennessee,25,MA,Massachusetts,614,1008,43962
47,TN,Tennessee,32,NV,Nevada,613,1083,48078
47,TN,Tennessee,34,NJ,New Jersey,598,1103,43436
47,TN,Tennessee,57,FR,Foreign,590,1325,32259
47,TN,Tennessee,41,OR,Oregon,575,1018,47416
47,TN,Tennessee,20,KS,Kansas,541,1184,32123
47,TN,Tennessee,54,WV,West Virginia,450,865,23179
47,TN,Tennessee,49,UT,Utah,428,923,34063
47,TN,Tennessee,19,IA,Iowa,400,747,22638
47,TN,Tennessee,35,NM,New Mexico,351,622,23131
47,TN,Tennessee,15,HI,Hawaii,320,691,16051
47,TN,Tennessee,9,CT,Connecticut,308,521,19917
47,TN,Tennessee,31,NE,Nebraska,262,497,14714
47,TN,Tennessee,30,MT,Montana,254,516,15730
47,TN,Tennessee,23,ME,Maine,239,485,15267
47,TN,Tennessee,16,ID,Idaho,239,501,20233
47,TN,Tennessee,2,AK,Alaska,235,504,13494
47,TN,Tennessee,11,DC,District Of Columbia,227,266,14823
47,TN,Tennessee,33,NH,New Hampshire,194,368,14705
47,TN,Tennessee,46,SD,South Dakota,147,282,9197
47,TN,Tennessee,10,DE,Delaware,141,268,8340
47,TN,Tennessee,56,WY,Wyoming,120,237,9230
47,TN,Tennessee,50,VT,Vermont,113,215,4856
47,TN,Tennessee,38,ND,North Dakota,110,223,6014
47,TN,Tennessee,44,RI,Rhode Island,100,182,7943
48,TN,Tennessee,96,TX,TX Total Migration-US and Foreign,222046,437095,16655689
48,TN,Tennessee,97,TX,TX Total Migration-US,218116,428286,16442822
48,TN,Tennessee,98,TX,TX Total Migration-Foreign,3930,8809,212867
48,TN,Tennessee,97,TX,TX Total Migration-Same State,545004,1085089,36311673
48,TN,Tennessee,48,TX,TX Non-migrants,9667921,21897463,816670632
48,TN,Tennessee,6,CA,California,21571,38445,1714877
48,TN,Tennessee,12,FL,Florida,18071,34559,1569553
48,TN,Tennessee,8,CO,Colorado,12726,24116,1098516
48,TN,Tennessee,40,OK,Oklahoma,10984,22782,662758
48,TN,Tennessee,22,LA,Louisiana,9514,19009,526275
48,TN,Tennessee,13,GA,Georgia,8513,17822,632899
48,TN,Tennessee,4,AZ,Arizona,7958,15701,706455
48,TN,Tennessee,53,WA,Washington,7560,14463,634108
48,TN,Tennessee,37,NC,North Carolina,7360,15031,587761
48,TN,Tennessee,51,VA,Virginia,6785,13795,523007
48,TN,Tennessee,35,NM,New Mexico,6611,13554,401378
48,TN,Tennessee,5,AR,Arkansas,6502,13120,397787
48,TN,Tennessee,17,IL,Illinois,6456,11899,460800
48,TN,Tennessee,36,NY,New York,6304,10408,518227
48,TN,Tennessee,47,TN,Tennessee,6090,12479,467373
48,TN,Tennessee,29,MO,Missouri,5237,10420,329230
48,TN,Tennessee,39,OH,Ohio,4623,9201,322118
48,TN,Tennessee,26,MI,Michigan,4327,8657,278867
48,TN,Tennessee,42,PA,Pennsylvania,4161,8069,333072
48,TN,Tennessee,57,FR,Foreign,3930,8809,212867
48,TN,Tennessee,20,KS,Kansas,3545,7654,216448
48,TN,Tennessee,1,AL,Alabama,3544,7514,272788
48,TN,Tennessee,32,NV,Nevada,3413,6523,229533
48,TN,Tennessee,18,IN,Indiana,3249,6653,205873
48,TN,Tennessee,24,MD,Maryland,3243,6362,255560
48,TN,Tennessee,45,SC,South Carolina,3127,6519,273974
48,TN,Tennessee,28,MS,Mississippi,2868,6013,151893
48,TN,Tennessee,41,OR,Oregon,2810,5091,210818
48,TN,Tennessee,49,UT,Utah,2697,6571,239542
48,TN,Tennessee,34,NJ,New Jersey,2684,4987,225854
48,TN,Tennessee,27,MN,Minnesota,2621,5063,178660
48,TN,Tennessee,55,WI,Wisconsin,2604,5211,181339
48,TN,Tennessee,25,MA,Massachusetts,2566,4209,222064
48,TN,Tennessee,21,KY,Kentucky,2299,4908,157939
48,TN,Tennessee,15,HI,Hawaii,1872,4205,125571
48,TN,Tennessee,19,IA,Iowa,1790,3430,104526
48,TN,Tennessee,31,NE,Nebraska,1499,3086,86603
48,TN,Tennessee,16,ID,Idaho,1392,3112,136884
48,TN,Tennessee,2,AK,Alaska,1135,2458,92741
48,TN,Tennessee,9,CT,Connecticut,1058,1978,115222
48,TN,Tennessee,30,MT,Montana,1001,2118,82850
48,TN,Tennessee,38,ND,North Dakota,811,1656,42958
48,TN,Tennessee,11,DC,District Of Columbia,752,1010,74627
48,TN,Tennessee,56,WY,Wyoming,713,1584,113631
48,TN,Tennessee,46,SD,South Dakota,688,1416,48199
48,TN,Tennessee,33,NH,New Hampshire,599,1151,56399
48,TN,Tennessee,23,ME,Maine,588,1187,47941
48,TN,Tennessee,54,WV,West Virginia,536,1137,40643
48,TN,Tennessee,10,DE,Delaware,453,917,39567
48,TN,Tennessee,44,RI,Rhode Island,367,610,24709
48,TN,Tennessee,50,VT,Vermont,239,423,22405
49,UT,Utah,96,UT,UT Total Migration-US and Foreign,36594,77703,2554265
49,UT,Utah,97,UT,UT Total Migration-US,36274,76769,2532103
49,UT,Utah,98,UT,UT Total Migration-Foreign,320,934,22162
49,UT,Utah,97,UT,UT Total Migration-Same State,45020,98644,2695846
49,UT,Utah,49,UT,UT Non-migrants,1035550,2677875,90856308
49,UT,Utah,6,CA,California,4304,8096,320192
49,UT,Utah,4,AZ,Arizona,3183,6918,209141
49,UT,Utah,16,ID,Idaho,3159,7430,175919
49,UT,Utah,48,TX,Texas,2914,6657,196426
49,UT,Utah,32,NV,Nevada,2323,4644,163352
49,UT,Utah,53,WA,Washington,2121,4203,138180
49,UT,Utah,8,CO,Colorado,2032,3780,123487
49,UT,Utah,12,FL,Florida,1549,3226,116243
49,UT,Utah,41,OR,Oregon,1414,2679,84574
49,UT,Utah,56,WY,Wyoming,817,1841,174268
49,UT,Utah,37,NC,North Carolina,792,1767,56818
49,UT,Utah,51,VA,Virginia,746,1878,51178
49,UT,Utah,36,NY,New York,622,1076,37153
49,UT,Utah,30,MT,Montana,577,1224,35412
49,UT,Utah,13,GA,Georgia,576,1323,37114
49,UT,Utah,29,MO,Missouri,557,1504,34851
49,UT,Utah,35,NM,New Mexico,519,1102,33717
49,UT,Utah,17,IL,Illinois,500,913,33914
49,UT,Utah,39,OH,Ohio,481,1089,31941
49,UT,Utah,47,TN,Tennessee,475,1126,32549
49,UT,Utah,26,MI,Michigan,446,841,44813
49,UT,Utah,42,PA,Pennsylvania,434,884,32847
49,UT,Utah,15,HI,Hawaii,379,899,22643
49,UT,Utah,27,MN,Minnesota,356,721,23442
49,UT,Utah,40,OK,Oklahoma,352,877,18090
49,UT,Utah,25,MA,Massachusetts,339,561,22013
49,UT,Utah,18,IN,Indiana,334,821,20764
49,UT,Utah,55,WI,Wisconsin,321,652,20770
49,UT,Utah,57,FR,Foreign,320,934,22162
49,UT,Utah,45,SC,South Carolina,317,679,23054
49,UT,Utah,24,MD,Maryland,293,603,20076
49,UT,Utah,2,AK,Alaska,275,685,17917
49,UT,Utah,20,KS,Kansas,258,570,13451
49,UT,Utah,5,AR,Arkansas,240,582,13743
49,UT,Utah,21,KY,Kentucky,236,565,12699
49,UT,Utah,31,NE,Nebraska,231,492,12154
49,UT,Utah,19,IA,Iowa,220,516,13119
49,UT,Utah,1,AL,Alabama,217,512,14524
49,UT,Utah,34,NJ,New Jersey,194,367,15715
49,UT,Utah,38,ND,North Dakota,184,424,9768
49,UT,Utah,22,LA,Louisiana,161,344,9576
49,UT,Utah,46,SD,South Dakota,131,320,8148
49,UT,Utah,9,CT,Connecticut,126,242,8188
49,UT,Utah,33,NH,New Hampshire,107,220,18493
49,UT,Utah,23,ME,Maine,102,160,5252
49,UT,Utah,28,MS,Mississippi,93,197,4716
49,UT,Utah,50,VT,Vermont,76,139,5357
49,UT,Utah,11,DC,District Of Columbia,56,94,5279
49,UT,Utah,54,WV,West Virginia,53,156,3247
49,UT,Utah,44,RI,Rhode Island,44,86,2373
49,UT,Utah,10,DE,Delaware,38,84,3440
50,VT,Vermont,96,VT,VT Total Migration-US and Foreign,10426,16378,691179
50,VT,Vermont,97,VT,VT Total Migration-US,10401,16330,689108
50,VT,Vermont,98,VT,VT Total Migration-Foreign,25,48,2071
50,VT,Vermont,97,VT,VT Total Migration-Same State,7269,11412,379235
50,VT,Vermont,50,VT,VT Non-migrants,261073,499601,19606333
50,VT,Vermont,33,NH,New Hampshire,1411,2239,87746
50,VT,Vermont,36,NY,New York,1284,1910,63686
50,VT,Vermont,12,FL,Florida,1085,1778,95975
50,VT,Vermont,25,MA,Massachusetts,1022,1383,58797
50,VT,Vermont,37,NC,North Carolina,442,762,29453
50,VT,Vermont,23,ME,Maine,436,683,31227
50,VT,Vermont,6,CA,California,423,568,22188
50,VT,Vermont,9,CT,Connecticut,338,492,23652
50,VT,Vermont,45,SC,South Carolina,294,520,21669
50,VT,Vermont,8,CO,Colorado,290,393,19581
50,VT,Vermont,42,PA,Pennsylvania,287,482,16706
50,VT,Vermont,51,VA,Virginia,259,476,18421
50,VT,Vermont,48,TX,Texas,246,471,36011
50,VT,Vermont,47,TN,Tennessee,183,343,13031
50,VT,Vermont,4,AZ,Arizona,183,324,14573
50,VT,Vermont,34,NJ,New Jersey,180,233,10626
50,VT,Vermont,53,WA,Washington,165,235,9454
50,VT,Vermont,13,GA,Georgia,131,217,9898
50,VT,Vermont,39,OH,Ohio,128,210,7779
50,VT,Vermont,24,MD,Maryland,127,187,7403
50,VT,Vermont,41,OR,Oregon,126,168,9819
50,VT,Vermont,44,RI,Rhode Island,119,183,7240
50,VT,Vermont,49,UT,Utah,102,157,7100
50,VT,Vermont,26,MI,Michigan,101,152,4757
50,VT,Vermont,17,IL,Illinois,98,149,6720
50,VT,Vermont,35,NM,New Mexico,72,115,5564
50,VT,Vermont,27,MN,Minnesota,66,119,5933
50,VT,Vermont,55,WI,Wisconsin,64,116,4038
50,VT,Vermont,30,MT,Montana,64,118,3369
50,VT,Vermont,21,KY,Kentucky,62,118,2856
50,VT,Vermont,29,MO,Missouri,59,107,2971
50,VT,Vermont,18,IN,Indiana,55,117,2581
50,VT,Vermont,11,DC,District Of Columbia,55,70,2965
50,VT,Vermont,1,AL,Alabama,39,74,2379
50,VT,Vermont,32,NV,Nevada,37,61,2734
50,VT,Vermont,16,ID,Idaho,35,62,1923
50,VT,Vermont,54,WV,West Virginia,31,54,1526
50,VT,Vermont,22,LA,Louisiana,31,47,1523
50,VT,Vermont,2,AK,Alaska,31,45,1584
50,VT,Vermont,56,WY,Wyoming,30,42,2049
50,VT,Vermont,10,DE,Delaware,28,48,1977
50,VT,Vermont,20,KS,Kansas,27,48,1707
50,VT,Vermont,57,FR,Foreign,25,48,2071
50,VT,Vermont,40,OK,Oklahoma,25,44,1388
50,VT,Vermont,15,HI,Hawaii,23,40,1552
50,VT,Vermont,19,IA,Iowa,22,38,1076
50,VT,Vermont,46,SD,South Dakota,21,30,1234
50,VT,Vermont,31,NE,Nebraska,19,31,706
50,VT,Vermont,28,MS,Mississippi,19,31,783
50,VT,Vermont,5,AR,Arkansas,16,24,598
50,VT,Vermont,38,ND,North Dakota,10,16,583
51,VA,Virginia,96,VA,VA Total Migration-US and Foreign,137121,261697,11589005
51,VA,Virginia,97,VA,VA Total Migration-US,133148,251296,11194982
51,VA,Virginia,98,VA,VA Total Migration-Foreign,3973,10401,394022
51,VA,Virginia,97,VA,VA Total Migration-Same State,200540,375942,13464305
51,VA,Virginia,51,VA,VA Non-migrants,2977061,6366892,289351031
51,VA,Virginia,37,NC,North Carolina,15103,29154,1168246
51,VA,Virginia,24,MD,Maryland,14262,25107,1149997
51,VA,Virginia,12,FL,Florida,13951,27123,1546132
51,VA,Virginia,6,CA,California,8582,16081,692460
51,VA,Virginia,48,TX,Texas,8316,17662,702927
51,VA,Virginia,11,DC,District Of Columbia,5802,7301,537573
51,VA,Virginia,13,GA,Georgia,5332,10677,430341
51,VA,Virginia,42,PA,Pennsylvania,5313,9339,418614
51,VA,Virginia,36,NY,New York,5083,8206,354208
51,VA,Virginia,45,SC,South Carolina,4633,9266,457701
51,VA,Virginia,47,TN,Tennessee,4197,8277,304765
51,VA,Virginia,57,FR,Foreign,3973,10401,394022
51,VA,Virginia,54,WV,West Virginia,3460,6529,213226
51,VA,Virginia,8,CO,Colorado,3148,5891,286968
51,VA,Virginia,39,OH,Ohio,2752,5450,199431
51,VA,Virginia,53,WA,Washington,2606,5181,230382
51,VA,Virginia,34,NJ,New Jersey,2524,4295,203285
51,VA,Virginia,17,IL,Illinois,2133,4005,130825
51,VA,Virginia,4,AZ,Arizona,1982,3911,205108
51,VA,Virginia,25,MA,Massachusetts,1897,3047,149342
51,VA,Virginia,26,MI,Michigan,1699,3298,139878
51,VA,Virginia,1,AL,Alabama,1559,3453,142140
51,VA,Virginia,21,KY,Kentucky,1196,2524,78739
51,VA,Virginia,29,MO,Missouri,1121,2310,89295
51,VA,Virginia,15,HI,Hawaii,1120,2756,96434
51,VA,Virginia,18,IN,Indiana,1117,2250,77535
51,VA,Virginia,9,CT,Connecticut,1109,2086,90397
51,VA,Virginia,32,NV,Nevada,987,1860,92683
51,VA,Virginia,10,DE,Delaware,956,1721,95461
51,VA,Virginia,22,LA,Louisiana,926,1737,60149
51,VA,Virginia,49,UT,Utah,806,1994,87964
51,VA,Virginia,41,OR,Oregon,797,1372,59842
51,VA,Virginia,27,MN,Minnesota,766,1394,64780
51,VA,Virginia,55,WI,Wisconsin,725,1332,56715
51,VA,Virginia,40,OK,Oklahoma,705,1512,46579
51,VA,Virginia,28,MS,Mississippi,658,1390,42915
51,VA,Virginia,20,KS,Kansas,657,1545,48432
51,VA,Virginia,35,NM,New Mexico,589,1105,55764
51,VA,Virginia,23,ME,Maine,556,1042,50725
51,VA,Virginia,5,AR,Arkansas,527,1067,40630
51,VA,Virginia,33,NH,New Hampshire,453,827,45320
51,VA,Virginia,19,IA,Iowa,436,810,29412
51,VA,Virginia,2,AK,Alaska,409,851,26214
51,VA,Virginia,44,RI,Rhode Island,400,865,35319
51,VA,Virginia,16,ID,Idaho,380,907,36477
51,VA,Virginia,31,NE,Nebraska,369,741,27729
51,VA,Virginia,30,MT,Montana,307,602,34173
51,VA,Virginia,50,VT,Vermont,237,409,20006
51,VA,Virginia,46,SD,South Dakota,208,469,20529
51,VA,Virginia,56,WY,Wyoming,154,284,11555
51,VA,Virginia,38,ND,North Dakota,143,281,9659
53,WA,Washington,96,WA,WA Total Migration-US and Foreign,107352,204767,9038589
53,WA,Washington,97,WA,WA Total Migration-US,105849,201318,8947449
53,WA,Washington,98,WA,WA Total Migration-Foreign,1503,3449,91140
53,WA,Washington,97,WA,WA Total Migration-Same State,110602,199820,8053083
53,WA,Washington,53,WA,WA Non-migrants,2859147,6017597,299402887
53,WA,Washington,6,CA,California,16548,28578,1545348
53,WA,Washington,41,OR,Oregon,12794,21515,918047
53,WA,Washington,48,TX,Texas,8387,17930,728485
53,WA,Washington,4,AZ,Arizona,8024,15066,773053
53,WA,Washington,16,ID,Idaho,6799,14320,550534
53,WA,Washington,12,FL,Florida,4731,9249,449436
53,WA,Washington,8,CO,Colorado,3416,5963,318913
53,WA,Washington,32,NV,Nevada,2672,4854,207403
53,WA,Washington,30,MT,Montana,2488,4789,186002
53,WA,Washington,51,VA,Virginia,2443,5280,261770
53,WA,Washington,36,NY,New York,2349,3613,217281
53,WA,Washington,37,NC,North Carolina,2204,4541,173572
53,WA,Washington,49,UT,Utah,2131,4818,189781
53,WA,Washington,13,GA,Georgia,2099,4695,153874
53,WA,Washington,17,IL,Illinois,1905,3272,158778
53,WA,Washington,15,HI,Hawaii,1762,3566,134201
53,WA,Washington,47,TN,Tennessee,1584,3426,134972
53,WA,Washington,57,FR,Foreign,1503,3449,91140
53,WA,Washington,39,OH,Ohio,1434,2792,111410
53,WA,Washington,29,MO,Missouri,1405,2995,96547
53,WA,Washington,2,AK,Alaska,1369,2566,85585
53,WA,Washington,42,PA,Pennsylvania,1362,2451,119729
53,WA,Washington,26,MI,Michigan,1324,2419,110043
53,WA,Washington,27,MN,Minnesota,1226,2275,98273
53,WA,Washington,45,SC,South Carolina,1149,2589,81599
53,WA,Washington,25,MA,Massachusetts,1122,1776,117971
53,WA,Washington,24,MD,Maryland,1033,2136,81246
53,WA,Washington,40,OK,Oklahoma,974,2161,58908
53,WA,Washington,55,WI,Wisconsin,921,1657,67061
53,WA,Washington,35,NM,New Mexico,872,1539,64835
53,WA,Washington,18,IN,Indiana,872,1765,59678
53,WA,Washington,34,NJ,New Jersey,860,1529,103897
53,WA,Washington,1,AL,Alabama,745,1641,54515
53,WA,Washington,20,KS,Kansas,730,1587,53290
53,WA,Washington,21,KY,Kentucky,589,1351,43240
53,WA,Washington,22,LA,Louisiana,559,1060,39664
53,WA,Washington,5,AR,Arkansas,537,1114,34403
53,WA,Washington,19,IA,Iowa,527,1059,32461
53,WA,Washington,9,CT,Connecticut,455,829,43131
53,WA,Washington,56,WY,Wyoming,431,782,61341
53,WA,Washington,46,SD,South Dakota,404,806,29436
53,WA,Washington,38,ND,North Dakota,397,840,22900
53,WA,Washington,31,NE,Nebraska,389,856,30400
53,WA,Washington,11,DC,District Of Columbia,342,464,35842
53,WA,Washington,28,MS,Mississippi,324,707,22571
53,WA,Washington,23,ME,Maine,296,542,19698
53,WA,Washington,33,NH,New Hampshire,261,442,19733
53,WA,Washington,50,VT,Vermont,178,283,12246
53,WA,Washington,44,RI,Rhode Island,175,346,18145
53,WA,Washington,54,WV,West Virginia,144,292,9231
53,WA,Washington,10,DE,Delaware,107,192,6969
54,WV,West Virginia,96,WV,WV Total Migration-US and Foreign,20099,37102,1145858
54,WV,West Virginia,97,WV,WV Total Migration-US,20022,36945,1141275
54,WV,West Virginia,98,WV,WV Total Migration-Foreign,77,157,4583
54,WV,West Virginia,97,WV,WV Total Migration-Same State,17606,33887,781435
54,WV,West Virginia,54,WV,WV Non-migrants,611432,1295199,38118475
54,WV,West Virginia,39,OH,Ohio,3108,5890,143956
54,WV,West Virginia,51,VA,Virginia,2741,5061,150951
54,WV,West Virginia,42,PA,Pennsylvania,1866,3160,104937
54,WV,West Virginia,12,FL,Florida,1752,3273,158234
54,WV,West Virginia,24,MD,Maryland,1633,2915,77495
54,WV,West Virginia,37,NC,North Carolina,1518,2895,83198
54,WV,West Virginia,45,SC,South Carolina,877,1661,67588
54,WV,West Virginia,21,KY,Kentucky,877,1787,23838
54,WV,West Virginia,48,TX,Texas,634,1192,42737
54,WV,West Virginia,47,TN,Tennessee,568,1042,33401
54,WV,West Virginia,13,GA,Georgia,440,842,22191
54,WV,West Virginia,6,CA,California,396,644,24135
54,WV,West Virginia,36,NY,New York,300,490,17652
54,WV,West Virginia,8,CO,Colorado,249,409,14205
54,WV,West Virginia,26,MI,Michigan,220,410,11175
54,WV,West Virginia,18,IN,Indiana,215,432,11833
54,WV,West Virginia,4,AZ,Arizona,196,381,9465
54,WV,West Virginia,1,AL,Alabama,196,401,13195
54,WV,West Virginia,17,IL,Illinois,156,287,11500
54,WV,West Virginia,34,NJ,New Jersey,149,236,6671
54,WV,West Virginia,53,WA,Washington,128,224,6846
54,WV,West Virginia,29,MO,Missouri,120,210,5917
54,WV,West Virginia,40,OK,Oklahoma,109,203,6250
54,WV,West Virginia,25,MA,Massachusetts,106,168,7185
54,WV,West Virginia,22,LA,Louisiana,101,203,6401
54,WV,West Virginia,41,OR,Oregon,92,125,4687
54,WV,West Virginia,55,WI,Wisconsin,89,158,4116
54,WV,West Virginia,10,DE,Delaware,88,155,6376
54,WV,West Virginia,32,NV,Nevada,80,148,6353
54,WV,West Virginia,57,FR,Foreign,77,157,4583
54,WV,West Virginia,28,MS,Mississippi,77,160,3805
54,WV,West Virginia,5,AR,Arkansas,76,147,3684
54,WV,West Virginia,49,UT,Utah,70,121,3895
54,WV,West Virginia,9,CT,Connecticut,68,123,3188
54,WV,West Virginia,11,DC,District Of Columbia,65,102,4592
54,WV,West Virginia,27,MN,Minnesota,64,118,3949
54,WV,West Virginia,23,ME,Maine,59,112,3628
54,WV,West Virginia,19,IA,Iowa,56,106,2622
54,WV,West Virginia,20,KS,Kansas,55,123,3736
54,WV,West Virginia,31,NE,Nebraska,51,113,3319
54,WV,West Virginia,46,SD,South Dakota,46,84,2777
54,WV,West Virginia,16,ID,Idaho,44,89,2529
54,WV,West Virginia,15,HI,Hawaii,44,80,2458
54,WV,West Virginia,35,NM,New Mexico,43,84,1976
54,WV,West Virginia,56,WY,Wyoming,34,73,2795
54,WV,West Virginia,2,AK,Alaska,34,82,1541
54,WV,West Virginia,30,MT,Montana,32,65,1825
54,WV,West Virginia,33,NH,New Hampshire,31,49,2362
54,WV,West Virginia,38,ND,North Dakota,25,41,1046
54,WV,West Virginia,50,VT,Vermont,22,39,1993
54,WV,West Virginia,44,RI,Rhode Island,22,32,1067
55,WI,Wisconsin,96,WI,WI Total Migration-US and Foreign,53740,94325,3960512
55,WI,Wisconsin,97,WI,WI Total Migration-US,53436,93773,3947573
55,WI,Wisconsin,98,WI,WI Total Migration-Foreign,304,552,12939
55,WI,Wisconsin,97,WI,WI Total Migration-Same State,94854,163158,5998936
55,WI,Wisconsin,55,WI,WI Non-migrants,2276904,4733628,181159045
55,WI,Wisconsin,27,MN,Minnesota,7238,11561,426001
55,WI,Wisconsin,17,IL,Illinois,6961,11781,424343
55,WI,Wisconsin,12,FL,Florida,5042,9094,631183
55,WI,Wisconsin,48,TX,Texas,3419,6728,266813
55,WI,Wisconsin,6,CA,California,2770,4440,210148
55,WI,Wisconsin,4,AZ,Arizona,2752,5037,205630
55,WI,Wisconsin,26,MI,Michigan,2390,4180,154724
55,WI,Wisconsin,8,CO,Colorado,2052,3108,138747
55,WI,Wisconsin,19,IA,Iowa,1446,2560,80325
55,WI,Wisconsin,37,NC,North Carolina,1359,2588,106915
55,WI,Wisconsin,47,TN,Tennessee,1250,2400,88526
55,WI,Wisconsin,13,GA,Georgia,1228,2449,107593
55,WI,Wisconsin,53,WA,Washington,1181,1907,91126
55,WI,Wisconsin,18,IN,Indiana,1054,2035,63015
55,WI,Wisconsin,39,OH,Ohio,1017,1948,73777
55,WI,Wisconsin,29,MO,Missouri,937,1722,60322
55,WI,Wisconsin,36,NY,New York,910,1314,97826
55,WI,Wisconsin,51,VA,Virginia,764,1343,48793
55,WI,Wisconsin,45,SC,South Carolina,697,1401,88780
55,WI,Wisconsin,42,PA,Pennsylvania,697,1240,47670
55,WI,Wisconsin,41,OR,Oregon,649,982,35007
55,WI,Wisconsin,32,NV,Nevada,628,1104,31340
55,WI,Wisconsin,25,MA,Massachusetts,496,713,42989
55,WI,Wisconsin,21,KY,Kentucky,494,977,29820
55,WI,Wisconsin,5,AR,Arkansas,391,793,29008
55,WI,Wisconsin,1,AL,Alabama,386,795,22659
55,WI,Wisconsin,49,UT,Utah,379,773,25899
55,WI,Wisconsin,24,MD,Maryland,366,621,24739
55,WI,Wisconsin,40,OK,Oklahoma,325,773,15151
55,WI,Wisconsin,20,KS,Kansas,325,652,19866
55,WI,Wisconsin,34,NJ,New Jersey,318,541,27366
55,WI,Wisconsin,46,SD,South Dakota,307,558,20068
55,WI,Wisconsin,57,FR,Foreign,304,552,12939
55,WI,Wisconsin,28,MS,Mississippi,292,595,13950
55,WI,Wisconsin,35,NM,New Mexico,284,515,23850
55,WI,Wisconsin,30,MT,Montana,282,480,17669
55,WI,Wisconsin,31,NE,Nebraska,267,519,17199
55,WI,Wisconsin,38,ND,North Dakota,260,421,14144
55,WI,Wisconsin,22,LA,Louisiana,249,476,14087
55,WI,Wisconsin,16,ID,Idaho,229,443,14442
55,WI,Wisconsin,15,HI,Hawaii,179,294,10613
55,WI,Wisconsin,9,CT,Connecticut,176,353,14081
55,WI,Wisconsin,2,AK,Alaska,171,269,9016
55,WI,Wisconsin,11,DC,District Of Columbia,160,188,14968
55,WI,Wisconsin,56,WY,Wyoming,153,281,7572
55,WI,Wisconsin,23,ME,Maine,110,178,9106
55,WI,Wisconsin,33,NH,New Hampshire,104,171,10744
55,WI,Wisconsin,54,WV,West Virginia,78,124,5009
55,WI,Wisconsin,50,VT,Vermont,78,120,5183
55,WI,Wisconsin,10,DE,Delaware,69,136,5668
55,WI,Wisconsin,44,RI,Rhode Island,67,92,4107
56,WY,Wyoming,96,WY,WY Total Migration-US and Foreign,12571,24309,865352
56,WY,Wyoming,97,WY,WY Total Migration-US,12491,24120,860976
56,WY,Wyoming,98,WY,WY Total Migration-Foreign,80,189,4376
56,WY,Wyoming,97,WY,WY Total Migration-Same State,4905,9326,282181
56,WY,Wyoming,56,WY,WY Non-migrants,212063,461778,19616241
56,WY,Wyoming,8,CO,Colorado,1907,3223,112665
56,WY,Wyoming,48,TX,Texas,908,1895,62627
56,WY,Wyoming,49,UT,Utah,837,1846,53076
56,WY,Wyoming,30,MT,Montana,805,1440,48466
56,WY,Wyoming,4,AZ,Arizona,706,1290,58030
56,WY,Wyoming,16,ID,Idaho,660,1458,42469
56,WY,Wyoming,6,CA,California,574,1018,34765
56,WY,Wyoming,12,FL,Florida,467,986,45390
56,WY,Wyoming,46,SD,South Dakota,447,856,30216
56,WY,Wyoming,31,NE,Nebraska,411,841,24490
56,WY,Wyoming,53,WA,Washington,364,676,78237
56,WY,Wyoming,32,NV,Nevada,327,654,21243
56,WY,Wyoming,41,OR,Oregon,307,506,14683
56,WY,Wyoming,40,OK,Oklahoma,226,485,14752
56,WY,Wyoming,29,MO,Missouri,203,404,9606
56,WY,Wyoming,26,MI,Michigan,202,402,10094
56,WY,Wyoming,35,NM,New Mexico,200,384,13818
56,WY,Wyoming,37,NC,North Carolina,182,339,9632
56,WY,Wyoming,38,ND,North Dakota,179,386,13025
56,WY,Wyoming,27,MN,Minnesota,165,324,9508
56,WY,Wyoming,20,KS,Kansas,156,339,8044
56,WY,Wyoming,47,TN,Tennessee,155,324,9846
56,WY,Wyoming,13,GA,Georgia,145,307,9135
56,WY,Wyoming,17,IL,Illinois,144,255,7546
56,WY,Wyoming,51,VA,Virginia,141,277,10186
56,WY,Wyoming,42,PA,Pennsylvania,128,260,6371
56,WY,Wyoming,39,OH,Ohio,124,251,8998
56,WY,Wyoming,55,WI,Wisconsin,122,218,7469
56,WY,Wyoming,5,AR,Arkansas,112,226,7230
